Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall
50729,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,62,2582,444,392,0
34916,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,52,2569,189,147,0
64892,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,44,2190,837,772,0
43602,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,54,2329,49,30,0
33996,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,31,2450,65,59,0
41473,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,35,2534,67,58,0
63246,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,53,2472,765,758,0
36732,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,61,2341,40,33,0
69084,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,50,2381,1556,1526,0
77766,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,1,53,2651,1502,1475,1
37929,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,1,35,2493,255,245,2
86610,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,69,2456,1550,1497,0
80141,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,1,34,2693,2051,2011,1
72635,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,65,2550,874,767,1
69016,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,50,2743,1372,1211,0
20193,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,29,2737,73,64,0
27573,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,45,2620,229,214,0
15862,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,41,2526,26,16,0
49544,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,44,2661,381,358,0
33228,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,40,2316,66,61,0
70440,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,42,2423,1484,1396,1
38232,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,49,2322,89,56,0
22554,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,65,2762,37,33,0
23536,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,37,2184,9,8,0
49413,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,68,2406,258,212,0
42231,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,51,2255,33,29,0
78789,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,40,2849,1671,1588,0
56534,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,52,2500,769,723,2
58350,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,49,2700,921,841,0
81217,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,31,2504,1073,989,0
49090,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,69,2504,588,488,0
61787,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,33,2517,1234,1149,0
18169,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,35,2654,14,7,0
24336,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,39,2830,19,7,0
18222,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,30,2704,53,39,0
62335,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,68,2561,682,656,0
42033,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,49,2807,18,11,0
86580,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,37,2646,726,706,1
41437,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,63,2804,31,30,0
73705,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,69,2275,1588,1481,0
61064,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,44,2826,900,720,0
38452,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,65,2250,70,68,0
18358,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,31,2380,53,49,0
55012,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,47,2259,647,634,0
9722,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,47,2794,61,19,0
38175,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,36,2438,150,147,0
58656,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,64,2806,1208,1196,1
52117,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,55,2841,259,239,0
64813,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,42,2337,693,641,0
54222,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,47,2279,257,250,0
83512,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,34,2171,2056,1955,4
77520,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,61,2464,1468,1410,3
41154,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,42,2605,62,55,0
80398,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,54,2755,1571,1545,1
18746,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,28,2190,44,24,0
35196,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,36,2752,310,123,0
60230,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,64,2564,1027,987,0
22108,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,43,2211,25,19,0
44392,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,46,2456,182,153,0
55424,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,44,2740,770,663,1
17688,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,41,2691,9,7,0
92491,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,1,37,2583,2012,1990,3
90273,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,29,2356,1880,1769,3
82571,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,58,2247,1607,1528,1
38513,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,1,38,2311,306,288,0
16653,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,41,2231,62,55,0
42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,65,2767,252,252,0
23529,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,55,2697,34,14,0
74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,59,2637,910,856,0
71107,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,69,2656,1132,937,0
46910,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,56,2257,62,56,0
18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,61,2707,41,22,0
37244,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,65,2587,30,5,1
82427,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,54,2268,1349,1242,1
75342,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,62,2578,537,511,0
70044,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,66,2655,1490,1476,0
79146,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,53,2225,548,532,0
77437,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,57,2374,1096,1067,1
54984,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,61,2195,352,346,1
42403,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,49,2359,39,36,0
55761,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,56,2225,152,120,1
37292,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,37,2596,394,328,0
45576,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,75,2191,120,95,0
70321,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,73,2688,1185,994,0
58086,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,51,2684,777,762,0
81795,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,68,2770,1294,1206,0
28389,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,73,2745,20,12,0
66835,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,74,2433,892,751,0
69901,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,51,2555,733,584,0
80360,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,71,2642,2188,2145,3
63342,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,1,59,2780,1080,1059,1
44989,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,46,2814,263,157,0
31859,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,40,2281,37,26,0
51569,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,71,2661,433,399,1
30372,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,49,2710,37,30,0
16014,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,41,2628,31,24,0
41120,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,52,2394,57,33,0
39763,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,49,2488,151,135,0
38725,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,65,2209,40,35,0
77981,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,48,2558,604,544,0
62905,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,56,2451,563,504,0
13533,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,41,2635,31,14,0
59481,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,45,2408,403,345,0
72117,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,43,2472,1023,973,0
21955,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,34,2454,44,33,0
67131,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,64,2619,914,852,0
36802,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,40,2172,19,18,0
71853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,38,2576,1117,1085,0
28249,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,59,2173,33,23,0
47808,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,45,2411,152,80,1
25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,46,2808,90,79,0
51012,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,74,2596,185,161,0
70596,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,35,2791,942,916,0
85431,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,68,2545,1112,1059,0
42664,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,53,2262,24,24,0
42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,65,2767,252,252,0
29760,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,35,2828,148,131,0
28973,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,43,2783,257,245,0
39435,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,47,2486,89,76,0
65370,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,36,2491,432,403,0
20194,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,41,2718,32,17,0
42473,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,44,2291,119,94,0
64590,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,52,2782,1308,1278,0
71232,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,61,2372,900,883,0
34600,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,49,2703,303,288,0
46904,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,53,2762,222,191,0
49094,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,47,2805,433,364,0
36075,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,37,2361,89,59,0
60839,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,41,2829,1122,994,0
77298,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,41,2398,890,811,0
34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,70,2487,59,42,0
48918,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,57,2237,61,60,0
82122,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,58,2477,1282,1182,1
37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,44,2301,76,68,0
34074,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,68,2510,188,121,1
28520,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,60,2539,23,3,0
62535,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,65,2428,346,294,0
36273,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,43,2233,67,58,0
63404,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,56,2182,885,868,1
75774,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,39,2217,767,711,0
78416,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,44,2161,996,813,0
75702,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,46,2782,1884,1847,1
59385,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,69,2586,149,113,0
37070,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,54,2625,394,355,0
44689,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,69,2329,23,12,1
53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,62,2545,825,743,0
7144,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,54,2363,125,-166,0
18701,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,56,2549,34,24,0
90369,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1,64,2221,1571,1554,0
63159,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,46,2760,1760,1723,1
37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,54,2792,39,38,0
46757,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,57,2749,1021,899,0
79734,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,51,2160,897,880,1
63207,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,28,2684,1432,1362,1
72071,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,66,2659,1188,1038,0
21840,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,37,2502,26,25,0
58582,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,38,2433,721,679,1
72282,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,69,2504,1178,1025,0
50387,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,64,2461,491,457,0
32583,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,59,2173,8,7,0
62568,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,58,2242,892,831,1
44635,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,49,2420,65,62,0
33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,49,2427,119,107,0
63967,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,52,2483,720,558,0
52513,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,42,2822,917,685,0
25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,51,2446,28,19,0
